date,product_id,brand,product,volume,type,current_price,original_price,discount,sold_quantity,sold_out,url,market_id
28-02-2024,BP_157882,夏迪,夏迪 STAMP莎當妮賽蜜蓉白酒,75CL,白酒,$59.00,$59.00,$118 / 3件,[],0,https://www.pns.hk/zh-hk/STAMP%E8%8E%8E%E7%95%B6%E5%A6%AE%E8%B3%BD%E8%9C%9C%E8%93%89%E7%99%BD%E9%85%92/p/BP_157882,parknshop
28-02-2024,BP_130999,,法國大帕斯堡 波爾多特級產區紅酒,75CL,紅酒,$79.00,$100.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E7%89%B9%E7%B4%9A%E7%94%A2%E5%8D%80%E7%B4%85%E9%85%92/p/BP_130999,parknshop
28-02-2024,BP_128135,珠江橋牌,珠江橋牌 九江雙蒸酒(大),500ML,中國酒,$17.90,$17.90,,['已售 300+'],0,https://www.pns.hk/zh-hk/%E4%B9%9D%E6%B1%9F%E9%9B%99%E8%92%B8%E9%85%92%28%E5%A4%A7%29/p/BP_128135,parknshop
28-02-2024,BP_128134,珠江橋牌,珠江橋牌 九江雙蒸酒(中),250ML,中國酒,$11.90,$11.90,,[],0,https://www.pns.hk/zh-hk/%E4%B9%9D%E6%B1%9F%E9%9B%99%E8%92%B8%E9%85%92%28%E4%B8%AD%29/p/BP_128134,parknshop
28-02-2024,BP_125269,澳洲傑卡斯,澳洲傑卡斯 莎當妮黑皮諾氣泡酒,75CL,紅酒,$99.00,$99.00,$168 / 2件,[],0,https://www.pns.hk/zh-hk/%E8%8E%8E%E7%95%B6%E5%A6%AE%E9%BB%91%E7%9A%AE%E8%AB%BE%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_125269,parknshop
28-02-2024,BP_124863,艾立加,艾立加 小麥啤酒樽裝,500ML,啤酒,$22.90,$22.90,送贈品,[],0,https://www.pns.hk/zh-hk/%E5%B0%8F%E9%BA%A5%E5%95%A4%E9%85%92%E6%A8%BD%E8%A3%9D/p/BP_124863,parknshop
28-02-2024,BP_107985,JJ馬克威廉,JJ馬克威廉 赤霞珠梅鹿紅酒,75CL,紅酒,$79.00,$100.00,,[],0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E6%A2%85%E9%B9%BF%E7%B4%85%E9%85%92/p/BP_107985,parknshop
28-02-2024,BP_433415,SOMERSBY,SOMERSBY 蘋果酒六罐裝,330MLX6,果酒,$64.90,$64.90,送贈品,['已售 100+'],0,https://www.pns.hk/zh-hk/%E8%98%8B%E6%9E%9C%E9%85%92%E5%85%AD%E7%BD%90%E8%A3%9D/p/BP_433415,parknshop
28-02-2024,BP_388719,SOMERSBY,SOMERSBY 蘋果酒四樽裝,4X330ML,果酒,$58.90,$58.90,送贈品,[],0,https://www.pns.hk/zh-hk/%E8%98%8B%E6%9E%9C%E9%85%92%E5%9B%9B%E6%A8%BD%E8%A3%9D/p/BP_388719,parknshop
28-02-2024,BP_385680,澳洲禾富巴斯,澳洲禾富巴斯 灰牌系列切粒子紅酒,75CL,紅酒,$219.00,$219.00,,[],0,https://www.pns.hk/zh-hk/%E7%81%B0%E7%89%8C%E7%B3%BB%E5%88%97%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92/p/BP_385680,parknshop
28-02-2024,BP_374120,OYSTER BAY,OYSTER BAY 新西蘭脈拓蘇維翁白酒,75CL,白酒,$109.00,$129.00,$238 / 3件,['已售 700+'],0,https://www.pns.hk/zh-hk/%E6%96%B0%E8%A5%BF%E8%98%AD%E8%84%88%E6%8B%93%E8%98%87%E7%B6%AD%E7%BF%81%E7%99%BD%E9%85%92/p/BP_374120,parknshop
28-02-2024,BP_369958,SOMERSBY,SOMERSBY 蘋果酒細樽裝,330ML,果酒,$16.90,$16.90,$29.8 / 2件,[],0,https://www.pns.hk/zh-hk/%E8%98%8B%E6%9E%9C%E9%85%92%E7%B4%B0%E6%A8%BD%E8%A3%9D/p/BP_369958,parknshop
28-02-2024,BP_329534,JALOUSIE BEAULIEU,JALOUSIE BEAULIEU 波爾多特級產區紅酒,75CL,紅酒,$95.00,$95.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E7%89%B9%E7%B4%9A%E7%94%A2%E5%8D%80%E7%B4%85%E9%85%92/p/BP_329534,parknshop
28-02-2024,BP_132669,K1664,K1664 ＢＲＵＴ法藍拉格啤酒４巨罐裝,500MLX4,啤酒,$72.00,$72.00,$105 / 2件,['已售 100+'],0,https://www.pns.hk/zh-hk/%EF%BC%A2%EF%BC%B2%EF%BC%B5%EF%BC%B4%E6%B3%95%E8%97%8D%E6%8B%89%E6%A0%BC%E5%95%A4%E9%85%92%EF%BC%94%E5%B7%A8%E7%BD%90%E8%A3%9D/p/BP_132669,parknshop
28-02-2024,BP_129286,好卡頓,好卡頓 紅桑子小麥白啤酒４巨罐裝,500MLX4,啤酒,$60.00,$72.90,送贈品,[],0,https://www.pns.hk/zh-hk/%E7%B4%85%E6%A1%91%E5%AD%90%E5%B0%8F%E9%BA%A5%E7%99%BD%E5%95%A4%E9%85%92%EF%BC%94%E5%B7%A8%E7%BD%90%E8%A3%9D/p/BP_129286,parknshop
28-02-2024,BP_477845,RAWSON'S RETREAT,RAWSON'S RETREAT 洛神山莊赤霞珠紅酒（原箱）,75CLX6,紅酒,$293.00,$293.00,,[],0,https://www.pns.hk/zh-hk/%E6%B4%9B%E7%A5%9E%E5%B1%B1%E8%8E%8A%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%EF%BC%88%E5%8E%9F%E7%AE%B1%EF%BC%89/p/BP_477845,parknshop
28-02-2024,BP_409734,PETIT VALLON,PETIT VALLON 波爾多聖埃美隆紅酒,750ML,紅酒,$169.00,$199.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E8%81%96%E5%9F%83%E7%BE%8E%E9%9A%86%E7%B4%85%E9%85%92/p/BP_409734,parknshop
28-02-2024,BP_410884,嘉士伯,嘉士伯 無酒精４罐裝,4X330ML,啤酒,$34.90,$34.90,送贈品,['已售 200+'],0,https://www.pns.hk/zh-hk/%E7%84%A1%E9%85%92%E7%B2%BE%EF%BC%94%E7%BD%90%E8%A3%9D/p/BP_410884,parknshop
28-02-2024,BP_385100,蝶矢,蝶矢 一年熟成本格梅酒,700ML,日本酒,$138.00,$138.00,,[],0,https://www.pns.hk/zh-hk/%E4%B8%80%E5%B9%B4%E7%86%9F%E6%88%90%E6%9C%AC%E6%A0%BC%E6%A2%85%E9%85%92/p/BP_385100,parknshop
28-02-2024,BP_412338,台灣啤酒,台灣啤酒 水果系列鳳梨味啤酒,330ML,啤酒,$8.90,$10.90,$16 / 2件,['已售 100+'],0,https://www.pns.hk/zh-hk/%E6%B0%B4%E6%9E%9C%E7%B3%BB%E5%88%97%E9%B3%B3%E6%A2%A8%E5%91%B3%E5%95%A4%E9%85%92/p/BP_412338,parknshop
28-02-2024,BP_342502,HITE,HITE 1933 啤酒巨罐４罐裝,4X500ML,啤酒,$30.90,$30.90,送贈品,['已售 100+'],0,https://www.pns.hk/zh-hk/1933%20%E5%95%A4%E9%85%92%E5%B7%A8%E7%BD%90%EF%BC%94%E7%BD%90%E8%A3%9D/p/BP_342502,parknshop
28-02-2024,BP_482740,澳洲奔富,澳洲奔富 ＢＩＮ１３８　ＳＧＭ混釀紅酒,750ML,紅酒,$249.00,$249.00,,['已售 400+'],0,https://www.pns.hk/zh-hk/%EF%BC%A2%EF%BC%A9%EF%BC%AE%EF%BC%91%EF%BC%93%EF%BC%98%E3%80%80%EF%BC%B3%EF%BC%A7%EF%BC%AD%E6%B7%B7%E9%87%80%E7%B4%85%E9%85%92/p/BP_482740,parknshop
28-02-2024,BP_450196,CLARENDELLE,CLARENDELLE 波爾多聖埃美隆紅酒,75CL,紅酒,$169.00,$169.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E8%81%96%E5%9F%83%E7%BE%8E%E9%9A%86%E7%B4%85%E9%85%92/p/BP_450196,parknshop
28-02-2024,BP_467467,會稽山,會稽山 三年陳花雕酒,600ML,中國酒,$25.90,$28.90,,[],0,https://www.pns.hk/zh-hk/%E4%B8%89%E5%B9%B4%E9%99%B3%E8%8A%B1%E9%9B%95%E9%85%92/p/BP_467467,parknshop
28-02-2024,BP_449839,K1664,K1664 白啤酒四罐巨罐裝 (隨機發貨),4X500ML,啤酒,$72.00,$72.00,$105 / 2件,['已售 1k+'],0,https://www.pns.hk/zh-hk/%E7%99%BD%E5%95%A4%E9%85%92%E5%9B%9B%E7%BD%90%E5%B7%A8%E7%BD%90%E8%A3%9D%20%28%E9%9A%A8%E6%A9%9F%E7%99%BC%E8%B2%A8%29%20/p/BP_449839,parknshop
28-02-2024,BP_119729,法國香奈,法國香奈 赤霞珠切拉子紅酒,25CL,紅酒,$39.00,$39.00,,[],0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E5%88%87%E6%8B%89%E5%AD%90%E7%B4%85%E9%85%92/p/BP_119729,parknshop
28-02-2024,BP_174041,嘉士伯,嘉士伯 四罐大罐裝啤酒 (隨機發貨),500MLX4,啤酒,$34.90,$39.90,$60 / 2件,['已售 900+'],0,https://www.pns.hk/zh-hk/%E5%9B%9B%E7%BD%90%E5%A4%A7%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92%20%28%E9%9A%A8%E6%A9%9F%E7%99%BC%E8%B2%A8%29%20/p/BP_174041,parknshop
28-02-2024,BP_153825,艾立加,艾立加 黑啤啤酒樽裝,500ML,啤酒,$22.90,$22.90,送贈品,[],0,https://www.pns.hk/zh-hk/%E9%BB%91%E5%95%A4%E5%95%A4%E9%85%92%E6%A8%BD%E8%A3%9D/p/BP_153825,parknshop
28-02-2024,BP_131549,澳洲雲咸,澳洲雲咸 BIN 555 切拉子紅酒,75CL,紅酒,$140.00,$140.00,$150 / 2件,[],0,https://www.pns.hk/zh-hk/BIN%20555%20%E5%88%87%E6%8B%89%E5%AD%90%E7%B4%85%E9%85%92/p/BP_131549,parknshop
28-02-2024,BP_123497,澳洲傑卡斯,澳洲傑卡斯 切拉子赤霞珠紅酒,75CL,紅酒,$110.00,$110.00,$120 / 2件,[],0,https://www.pns.hk/zh-hk/%E5%88%87%E6%8B%89%E5%AD%90%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_123497,parknshop
28-02-2024,BP_122657,RAWSON'S RETREAT,RAWSON'S RETREAT 切拉子赤霞珠紅酒,75CL,紅酒,$89.00,$89.00,$98 / 2件,[],0,https://www.pns.hk/zh-hk/%E5%88%87%E6%8B%89%E5%AD%90%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_122657,parknshop
28-02-2024,BP_117157,青島,青島 純生啤酒大樽裝,640ML,啤酒,$8.50,$8.50,$18 / 3件,['已售 1k+'],0,https://www.pns.hk/zh-hk/%E7%B4%94%E7%94%9F%E5%95%A4%E9%85%92%E5%A4%A7%E6%A8%BD%E8%A3%9D/p/BP_117157,parknshop
28-02-2024,BP_389755,LA MARCA,LA MARCA 意大利ＰＲＯＳＥＣＣＯ氣泡酒,75CL,汽酒,$198.00,$198.00,$228 / 2件,['已售 100+'],0,https://www.pns.hk/zh-hk/%E6%84%8F%E5%A4%A7%E5%88%A9%EF%BC%B0%EF%BC%B2%EF%BC%AF%EF%BC%B3%EF%BC%A5%EF%BC%A3%EF%BC%A3%EF%BC%AF%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_389755,parknshop
28-02-2024,BP_388705,朝日,朝日 啤酒十二罐裝 (包裝隨機發送),330MLX12,啤酒,$107.00,$107.00,送贈品,['已售 800+'],0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D%20%28%E5%8C%85%E8%A3%9D%E9%9A%A8%E6%A9%9F%E7%99%BC%E9%80%81%29/p/BP_388705,parknshop
28-02-2024,BP_354865,好卡頓,好卡頓 白啤酒 細樽4樽裝,330MLX4,啤酒,$61.90,$61.90,送贈品,[],0,https://www.pns.hk/zh-hk/%20%E7%99%BD%E5%95%A4%E9%85%92%20%E7%B4%B0%E6%A8%BD4%E6%A8%BD%E8%A3%9D/p/BP_354865,parknshop
28-02-2024,BP_315344,LEYDET VALEN,LEYDET VALEN 波爾多聖埃美隆紅酒,75CL,紅酒,$278.00,$278.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E8%81%96%E5%9F%83%E7%BE%8E%E9%9A%86%E7%B4%85%E9%85%92/p/BP_315344,parknshop
28-02-2024,BP_315314,PALOUMEY,PALOUMEY 波爾多上梅鐸紅酒,75CL,紅酒,$139.00,$179.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E4%B8%8A%E6%A2%85%E9%90%B8%E7%B4%85%E9%85%92/p/BP_315314,parknshop
28-02-2024,BP_315313,YALUMBA,YALUMBA 切拉子維歐尼紅酒,75CL,紅酒,$79.00,$129.00,$88 / 2件,[],0,https://www.pns.hk/zh-hk/%E5%88%87%E6%8B%89%E5%AD%90%E7%B6%AD%E6%AD%90%E5%B0%BC%E7%B4%85%E9%85%92/p/BP_315313,parknshop
28-02-2024,BP_409769,RAIMAT,RAIMAT 西班牙阿爾巴利諾白酒,75CL,白酒,$85.00,$99.00,$100 / 2件,[],0,https://www.pns.hk/zh-hk/%E8%A5%BF%E7%8F%AD%E7%89%99%E9%98%BF%E7%88%BE%E5%B7%B4%E5%88%A9%E8%AB%BE%E7%99%BD%E9%85%92/p/BP_409769,parknshop
28-02-2024,BP_417201,PERONI,PERONI 頂級拉格啤酒巨罐（４罐裝）,500MLX4,啤酒,$69.90,$69.90,送贈品,[],0,https://www.pns.hk/zh-hk/%E9%A0%82%E7%B4%9A%E6%8B%89%E6%A0%BC%E5%95%A4%E9%85%92%E5%B7%A8%E7%BD%90%EF%BC%88%EF%BC%94%E7%BD%90%E8%A3%9D%EF%BC%89/p/BP_417201,parknshop
28-02-2024,BP_415607,阿佩羅,阿佩羅 意大利開胃香甜酒,700ML,烈酒,$249.00,$249.00,,[],0,https://www.pns.hk/zh-hk/%E6%84%8F%E5%A4%A7%E5%88%A9%E9%96%8B%E8%83%83%E9%A6%99%E7%94%9C%E9%85%92/p/BP_415607,parknshop
28-02-2024,BP_188550,BODDINGTONS,BODDINGTONS 伯丁罕甘醇生啤酒巨罐裝,473ML,啤酒,$18.00,$18.00,送贈品,['已售 900+'],0,https://www.pns.hk/zh-hk/%E4%BC%AF%E4%B8%81%E7%BD%95%E7%94%98%E9%86%87%E7%94%9F%E5%95%A4%E9%85%92%E5%B7%A8%E7%BD%90%E8%A3%9D/p/BP_188550,parknshop
28-02-2024,BP_405395,澳洲奔富,澳洲奔富 冠蘭山赤霞珠紅酒（ 原裝）,75CLX6,紅酒,$395.00,$395.00,,[],0,https://www.pns.hk/zh-hk/%E5%86%A0%E8%98%AD%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%EF%BC%88%20%E5%8E%9F%E8%A3%9D%EF%BC%89/p/BP_405395,parknshop
28-02-2024,BP_405394,澳洲奔富,澳洲奔富 冠蘭山切粒子紅酒（ 原裝）,75CLX6,紅酒,$395.00,$395.00,,[],0,https://www.pns.hk/zh-hk/%E5%86%A0%E8%98%AD%E5%B1%B1%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92%EF%BC%88%20%E5%8E%9F%E8%A3%9D%EF%BC%89/p/BP_405394,parknshop
28-02-2024,BP_448520,PERONI,PERONI 細樽裝啤酒６支裝,6X330ML,啤酒,$85.00,$85.00,送贈品,[],0,https://www.pns.hk/zh-hk/%E7%B4%B0%E6%A8%BD%E8%A3%9D%E5%95%A4%E9%85%92%EF%BC%96%E6%94%AF%E8%A3%9D/p/BP_448520,parknshop
28-02-2024,BP_499525,STELLA ARTOIS,STELLA ARTOIS 細樽裝啤酒６樽裝,330MLX6,啤酒,$78.90,$78.90,$120 / 2件,[],0,https://www.pns.hk/zh-hk/%20%E7%B4%B0%E6%A8%BD%E8%A3%9D%E5%95%A4%E9%85%92%EF%BC%96%E6%A8%BD%E8%A3%9D/p/BP_499525,parknshop
28-02-2024,BP_482689,ALLEES CANTE,ALLEES CANTE 波爾多上梅鐸副牌紅酒,75CL,紅酒,$248.00,$248.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E4%B8%8A%E6%A2%85%E9%90%B8%E5%89%AF%E7%89%8C%E7%B4%85%E9%85%92/p/BP_482689,parknshop
28-02-2024,BP_482699,SECOND CAMENSAC,SECOND CAMENSAC 波爾多上梅鐸副牌紅酒,75CL,紅酒,$169.00,$169.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E4%B8%8A%E6%A2%85%E9%90%B8%E5%89%AF%E7%89%8C%E7%B4%85%E9%85%92/p/BP_482699,parknshop
28-02-2024,BP_482690,CHARMES G CORBIN,CHARMES G CORBIN 波爾多聖埃美隆副牌紅酒,75CL,紅酒,$258.00,$258.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E8%81%96%E5%9F%83%E7%BE%8E%E9%9A%86%E5%89%AF%E7%89%8C%E7%B4%85%E9%85%92/p/BP_482690,parknshop
28-02-2024,BP_389793,PENSEES TOUR CARNET,PENSEES TOUR CARNET 波爾多上梅鐸副牌紅酒,75CL,紅酒,$259.00,$259.00,,[],0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E4%B8%8A%E6%A2%85%E9%90%B8%E5%89%AF%E7%89%8C%E7%B4%85%E9%85%92/p/BP_389793,parknshop
28-02-2024,BP_472601,蝶矢,蝶矢 黑牌芳醇濃郁白蘭地梅酒,700ML,烈酒,$138.00,$138.00,,[],0,https://www.pns.hk/zh-hk/%E9%BB%91%E7%89%8C%E8%8A%B3%E9%86%87%E6%BF%83%E9%83%81%E7%99%BD%E8%98%AD%E5%9C%B0%E6%A2%85%E9%85%92/p/BP_472601,parknshop
28-02-2024,BP_142777,ZHENG DA BRAND,ZHENG DA BRAND 正大牌醇舊廣東米酒,560ML,中國酒,$25.90,$25.90,,[],0,https://www.pns.hk/zh-hk/%E6%AD%A3%E5%A4%A7%E7%89%8C%E9%86%87%E8%88%8A%E5%BB%A3%E6%9D%B1%E7%B1%B3%E9%85%92/p/BP_142777,parknshop
28-02-2024,BP_315384,夏迪,夏迪 ＳＴＡＭＰ 赤霞珠紅酒１Ｌ,1L,紅酒,$75.00,$75.00,,[],0,https://www.pns.hk/zh-hk/%EF%BC%B3%EF%BC%B4%EF%BC%A1%EF%BC%AD%EF%BC%B0%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%EF%BC%91%EF%BC%AC/p/BP_315384,parknshop
28-02-2024,BP_164327,喜力,喜力 啤酒大罐四罐裝喜力,500MLX4,啤酒,$34.90,$34.90,$60 / 2件,['已售 800+'],0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E5%9B%9B%E7%BD%90%E8%A3%9D%E5%96%9C%E5%8A%9B/p/BP_164327,parknshop
28-02-2024,BP_122551,智利康樂斯,智利康樂斯 BICICLETA 赤霞珠紅酒,75CL,紅酒,$79.00,$100.00,,[],0,https://www.pns.hk/zh-hk/BICICLETA%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_122551,parknshop
28-02-2024,BP_425271,澳洲奔富,澳洲奔富 冠蘭山系列赤霞珠紅酒,750ML,紅酒,$99.00,$99.00,$198 / 3件,['已售 1k+'],0,https://www.pns.hk/zh-hk/%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_425271,parknshop
28-02-2024,BP_354475,MATUA,MATUA 馬騰山谷區域經典黑皮諾紅酒,75CL,紅酒,$139.00,$139.00,$178 / 2件,[],0,https://www.pns.hk/zh-hk/%E9%A6%AC%E9%A8%B0%E5%B1%B1%E8%B0%B7%E5%8D%80%E5%9F%9F%E7%B6%93%E5%85%B8%E9%BB%91%E7%9A%AE%E8%AB%BE%E7%B4%85%E9%85%92/p/BP_354475,parknshop
28-02-2024,BP_332169,CORONA EXTRA,CORONA EXTRA 細樽裝啤酒６樽裝,355MLx6,啤酒,$78.90,$80.90,$120 / 2件,['已售 100+'],0,https://www.pns.hk/zh-hk/%20%E7%B4%B0%E6%A8%BD%E8%A3%9D%E5%95%A4%E9%85%92%EF%BC%96%E6%A8%BD%E8%A3%9D/p/BP_332169,parknshop
28-02-2024,BP_329492,澳洲奔富,澳洲奔富 冠蘭山系列切粒子紅酒,750ML,紅酒,$99.00,$99.00,$198 / 3件,['已售 1k+'],0,https://www.pns.hk/zh-hk/%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92/p/BP_329492,parknshop
28-02-2024,BP_305036,澳洲禾富巴斯,澳洲禾富巴斯 紅牌切拉子梅鹿紅酒,1L,紅酒,$99.00,$100.00,$118 / 2件,['已售 400+'],0,https://www.pns.hk/zh-hk/%E7%B4%85%E7%89%8C%E5%88%87%E6%8B%89%E5%AD%90%E6%A2%85%E9%B9%BF%E7%B4%85%E9%85%92/p/BP_305036,parknshop
28-02-2024,BP_302874,澳洲利達民,澳洲利達民 CAWARRA 赤霞珠梅鹿紅酒,1L,紅酒,$59.00,$59.00,$100 / 3件,['已售 3k+'],0,https://www.pns.hk/zh-hk/CAWARRA%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E6%A2%85%E9%B9%BF%E7%B4%85%E9%85%92/p/BP_302874,parknshop
28-02-2024,BP_125738,KUNIMARE,KUNIMARE 北海道限定純米吟醸酒（１００％吟風）,720ML,日本酒,$198.00,$198.00,,[],0,https://www.pns.hk/zh-hk/%E5%8C%97%E6%B5%B7%E9%81%93%E9%99%90%E5%AE%9A%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8%E9%85%92%EF%BC%88%EF%BC%91%EF%BC%90%EF%BC%90%EF%BC%85%E5%90%9F%E9%A2%A8%EF%BC%89/p/BP_125738,parknshop
28-02-2024,BP_409761,GRANT BURGE,GRANT BURGE 麥克拉倫海上區域西拉紅酒,75CL,紅酒,$128.00,$128.00,,[],0,https://www.pns.hk/zh-hk/%E9%BA%A5%E5%85%8B%E6%8B%89%E5%80%AB%E6%B5%B7%E4%B8%8A%E5%8D%80%E5%9F%9F%E8%A5%BF%E6%8B%89%E7%B4%85%E9%85%92/p/BP_409761,parknshop
28-02-2024,BP_385110,白鶴,白鶴 手摘南高梅三年熟成原酒,720ML,日本酒,$230.00,$380.00,,[],0,https://www.pns.hk/zh-hk/%E6%89%8B%E6%91%98%E5%8D%97%E9%AB%98%E6%A2%85%E4%B8%89%E5%B9%B4%E7%86%9F%E6%88%90%E5%8E%9F%E9%85%92/p/BP_385110,parknshop
28-02-2024,BP_450198,西班牙菲斯奈特,西班牙菲斯奈特 西班牙冰爽卡瓦氣泡酒,75CL,汽酒,$138.00,$148.00,$148 / 2件,[],0,https://www.pns.hk/zh-hk/%E8%A5%BF%E7%8F%AD%E7%89%99%E5%86%B0%E7%88%BD%E5%8D%A1%E7%93%A6%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_450198,parknshop
28-02-2024,BP_438675,澳洲禾富巴斯,澳洲禾富巴斯 紅牌系列切拉子赤霞珠紅酒,18.7CL,紅酒,$29.00,$39.00,$35 / 2件,[],0,https://www.pns.hk/zh-hk/%E7%B4%85%E7%89%8C%E7%B3%BB%E5%88%97%E5%88%87%E6%8B%89%E5%AD%90%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_438675,parknshop
28-02-2024,BP_305716,百威,百威 啤酒大罐４罐裝 (隨機發貨),4X500ML,啤酒,$48.90,$48.90,送贈品,['已售 100+'],0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%EF%BC%94%E7%BD%90%E8%A3%9D%20%28%E9%9A%A8%E6%A9%9F%E7%99%BC%E8%B2%A8%29/p/BP_305716,parknshop
28-02-2024,BP_185028,澳洲利達民,澳洲利達民 CAWARRA 切拉子赤霞珠紅酒,75CL,紅酒,$59.00,$59.00,,[],0,https://www.pns.hk/zh-hk/CAWARRA%20%E5%88%87%E6%8B%89%E5%AD%90%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_185028,parknshop
28-02-2024,BP_157881,夏迪,夏迪 STAMP切拉子赤霞珠紅酒,75CL,紅酒,$59.00,$59.00,$118 / 3件,[],0,https://www.pns.hk/zh-hk/STAMP%E5%88%87%E6%8B%89%E5%AD%90%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_157881,parknshop
28-02-2024,BP_138905,澳洲雲咸,澳洲雲咸 BIN 888 赤霞珠梅鹿紅酒,75CL,紅酒,$69.00,$159.00,,[],0,https://www.pns.hk/zh-hk/BIN%20888%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E6%A2%85%E9%B9%BF%E7%B4%85%E9%85%92/p/BP_138905,parknshop
28-02-2024,BP_131030,西班牙桃樂丝,西班牙桃樂丝 MOSCATEL ORO NV 甜白酒,50CL,白酒,$99.00,$108.00,$108 / 2件,[],0,https://www.pns.hk/zh-hk/MOSCATEL%20ORO%20NV%20%E7%94%9C%E7%99%BD%E9%85%92/p/BP_131030,parknshop
28-02-2024,BP_329496,澳洲禾富巴斯,澳洲禾富巴斯 黃牌系列莫斯卡托白酒,75CL,白酒,$99.00,$109.00,,['已售 100+'],0,https://www.pns.hk/zh-hk/%E9%BB%83%E7%89%8C%E7%B3%BB%E5%88%97%E8%8E%AB%E6%96%AF%E5%8D%A1%E6%89%98%E7%99%BD%E9%85%92/p/BP_329496,parknshop
28-02-2024,BP_125739,YOSHIMURA,YOSHIMURA 紀州完熟南高梅 蜂蜜梅酒,720ML,日本酒,$109.00,$158.00,,[],0,https://www.pns.hk/zh-hk/%E7%B4%80%E5%B7%9E%E5%AE%8C%E7%86%9F%E5%8D%97%E9%AB%98%E6%A2%85%20%E8%9C%82%E8%9C%9C%E6%A2%85%E9%85%92/p/BP_125739,parknshop
28-02-2024,BP_105677,MABOROSHINOTAKI,MABOROSHINOTAKI 幻の瀧 純米大吟醸 雫酒 山田錦,720ML,日本酒,$450.00,$450.00,,[],0,https://www.pns.hk/zh-hk/%E5%B9%BB%E3%81%AE%E7%80%A7%20%20%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%86%B8%20%E9%9B%AB%E9%85%92%20%E5%B1%B1%E7%94%B0%E9%8C%A6/p/BP_105677,parknshop
28-02-2024,BP_482739,澳洲奔富,澳洲奔富 ＢＩＮ１２８庫納瓦拉切粒子紅酒,750ML,紅酒,$259.00,$259.00,,['已售 100+'],0,https://www.pns.hk/zh-hk/%EF%BC%A2%EF%BC%A9%EF%BC%AE%EF%BC%91%EF%BC%92%EF%BC%98%E5%BA%AB%E7%B4%8D%E7%93%A6%E6%8B%89%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92/p/BP_482739,parknshop
